Name,Extension,EntryNumber,SequenceNumber,ParentEntryNumber,ParentSequenceNumber,ParentPath,UpdateSequenceNumber,UpdateTimestamp,UpdateReasons,FileAttributes,OffsetToData,SourceFile
hc.fest,.fest,306,1,56,1,,62704,2023-10-11 10:58:58.5577046,DataExtend|FileCreate,Archive,62704,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
hc.fest,.fest,306,1,56,1,,62784,2023-10-11 10:58:58.5577046,DataExtend|FileCreate|Close,Archive,62784,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
hn.fest,.fest,307,1,56,1,,62864,2023-10-11 10:58:58.5587050,FileCreate,Archive,62864,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
hn.fest,.fest,307,1,56,1,,62944,2023-10-11 10:58:58.5587050,DataExtend|FileCreate,Archive,62944,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
hn.fest,.fest,307,1,56,1,,63024,2023-10-11 10:58:58.5587050,DataExtend|FileCreate|Close,Archive,63024,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ct.fest,.fest,308,1,5,5,,63104,2023-10-11 10:58:58.5597049,FileCreate,Archive,63104,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ct.fest,.fest,308,1,5,5,,63184,2023-10-11 10:58:58.5597049,DataExtend|FileCreate,Archive,63184,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ct.fest,.fest,308,1,5,5,,63264,2023-10-11 10:58:58.5597049,DataExtend|FileCreate|Close,Archive,63264,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gc.txt,.txt,309,1,40,6,,63344,2023-10-11 10:58:58.5607043,FileCreate,Archive,63344,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gc.txt,.txt,309,1,40,6,,63416,2023-10-11 10:58:58.5607043,DataExtend|FileCreate,Archive,63416,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gc.txt,.txt,309,1,40,6,,63488,2023-10-11 10:58:58.5617049,DataExtend|FileCreate|Close,Archive,63488,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
rm.nisse,.nisse,310,1,67,1,,63560,2023-10-11 10:58:58.5627052,FileCreate,Archive,63560,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
rm.nisse,.nisse,310,1,67,1,,63640,2023-10-11 10:58:58.5627052,DataExtend|FileCreate,Archive,63640,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
rm.nisse,.nisse,310,1,67,1,,63720,2023-10-11 10:58:58.5627052,DataExtend|FileCreate|Close,Archive,63720,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jc.txt,.txt,311,1,50,1,,63800,2023-10-11 10:58:58.5637048,FileCreate,Archive,63800,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jc.txt,.txt,311,1,50,1,,63872,2023-10-11 10:58:58.5637048,DataExtend|FileCreate,Archive,63872,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jc.txt,.txt,311,1,50,1,,63944,2023-10-11 10:58:58.5637048,DataExtend|FileCreate|Close,Archive,63944,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jq.fest,.fest,312,1,48,1,,64016,2023-10-11 10:58:58.5647048,FileCreate,Archive,64016,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jq.fest,.fest,312,1,48,1,,64096,2023-10-11 10:58:58.5647048,DataExtend|FileCreate,Archive,64096,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jq.fest,.fest,312,1,48,1,,64176,2023-10-11 10:58:58.5657047,DataExtend|FileCreate|Close,Archive,64176,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vf.fest,.fest,313,1,70,1,,64256,2023-10-11 10:58:58.5657047,FileCreate,Archive,64256,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vf.fest,.fest,313,1,70,1,,64336,2023-10-11 10:58:58.5657047,DataExtend|FileCreate,Archive,64336,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vf.fest,.fest,313,1,70,1,,64416,2023-10-11 10:58:58.5667048,DataExtend|FileCreate|Close,Archive,64416,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pi.bob,.bob,314,1,56,1,,64496,2023-10-11 10:58:58.5667048,FileCreate,Archive,64496,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pi.bob,.bob,314,1,56,1,,64568,2023-10-11 10:58:58.5677048,DataExtend|FileCreate,Archive,64568,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pi.bob,.bob,314,1,56,1,,64640,2023-10-11 10:58:58.5677048,DataExtend|FileCreate|Close,Archive,64640,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ke.bob,.bob,315,1,46,1,,64712,2023-10-11 10:58:58.5687050,FileCreate,Archive,64712,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ke.bob,.bob,315,1,46,1,,64784,2023-10-11 10:58:58.5687050,DataExtend|FileCreate,Archive,64784,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ke.bob,.bob,315,1,46,1,,64856,2023-10-11 10:58:58.5687050,DataExtend|FileCreate|Close,Archive,64856,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qo.jul,.jul,316,1,67,1,,64928,2023-10-11 10:58:58.5697059,FileCreate,Archive,64928,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qo.jul,.jul,316,1,67,1,,65000,2023-10-11 10:58:58.5697059,DataExtend|FileCreate,Archive,65000,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qo.jul,.jul,316,1,67,1,,65072,2023-10-11 10:58:58.5697059,DataExtend|FileCreate|Close,Archive,65072,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yy.bob,.bob,317,1,70,1,,65144,2023-10-11 10:58:58.5707050,FileCreate,Archive,65144,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yy.bob,.bob,317,1,70,1,,65216,2023-10-11 10:58:58.5707050,DataExtend|FileCreate,Archive,65216,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yy.bob,.bob,317,1,70,1,,65288,2023-10-11 10:58:58.5717048,DataExtend|FileCreate|Close,Archive,65288,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nh.jul,.jul,318,1,5,5,,65360,2023-10-11 10:58:58.5717048,FileCreate,Archive,65360,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nh.jul,.jul,318,1,5,5,,65432,2023-10-11 10:58:58.5717048,DataExtend|FileCreate,Archive,65432,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nh.jul,.jul,318,1,5,5,,65536,2023-10-11 10:58:58.5727051,DataExtend|FileCreate|Close,Archive,65536,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sr.bob,.bob,319,1,70,1,,65608,2023-10-11 10:58:58.5737049,FileCreate,Archive,65608,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sr.bob,.bob,319,1,70,1,,65680,2023-10-11 10:58:58.5737049,DataExtend|FileCreate,Archive,65680,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sr.bob,.bob,319,1,70,1,,65752,2023-10-11 10:58:58.5737049,DataExtend|FileCreate|Close,Archive,65752,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
xt.bob,.bob,320,1,67,1,,65824,2023-10-11 10:58:58.5747049,FileCreate,Archive,65824,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
xt.bob,.bob,320,1,67,1,,65896,2023-10-11 10:58:58.5747049,DataExtend|FileCreate,Archive,65896,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
xt.bob,.bob,320,1,67,1,,65968,2023-10-11 10:58:58.5747049,DataExtend|FileCreate|Close,Archive,65968,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vl.bob,.bob,321,1,70,1,,66040,2023-10-11 10:58:58.5757046,FileCreate,Archive,66040,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vl.bob,.bob,321,1,70,1,,66112,2023-10-11 10:58:58.5757046,DataExtend|FileCreate,Archive,66112,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vl.bob,.bob,321,1,70,1,,66184,2023-10-11 10:58:58.5767049,DataExtend|FileCreate|Close,Archive,66184,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ix,,322,1,70,1,,66256,2023-10-11 10:58:58.5767049,FileCreate,Archive,66256,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ix,,322,1,70,1,,66320,2023-10-11 10:58:58.5767049,DataExtend|FileCreate,Archive,66320,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ix,,322,1,70,1,,66384,2023-10-11 10:58:58.5777048,DataExtend|FileCreate|Close,Archive,66384,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gh.nisse,.nisse,323,1,44,1,,66448,2023-10-11 10:58:58.5777048,FileCreate,Archive,66448,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gh.nisse,.nisse,323,1,44,1,,66528,2023-10-11 10:58:58.5787049,DataExtend|FileCreate,Archive,66528,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gh.nisse,.nisse,323,1,44,1,,66608,2023-10-11 10:58:58.5787049,DataExtend|FileCreate|Close,Archive,66608,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zf.txt,.txt,324,1,61,1,,66688,2023-10-11 10:58:58.5797049,FileCreate,Archive,66688,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zf.txt,.txt,324,1,61,1,,66760,2023-10-11 10:58:58.5797049,DataExtend|FileCreate,Archive,66760,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zf.txt,.txt,324,1,61,1,,66832,2023-10-11 10:58:58.5797049,DataExtend|FileCreate|Close,Archive,66832,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
fg.jul,.jul,325,1,70,1,,66904,2023-10-11 10:58:58.5807048,FileCreate,Archive,66904,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
fg.jul,.jul,325,1,70,1,,66976,2023-10-11 10:58:58.5807048,DataExtend|FileCreate,Archive,66976,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
fg.jul,.jul,325,1,70,1,,67048,2023-10-11 10:58:58.5807048,DataExtend|FileCreate|Close,Archive,67048,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
lv.fest,.fest,326,1,56,1,,67120,2023-10-11 10:58:58.5817050,FileCreate,Archive,67120,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
lv.fest,.fest,326,1,56,1,,67200,2023-10-11 10:58:58.5817050,DataExtend|FileCreate,Archive,67200,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
lv.fest,.fest,326,1,56,1,,67280,2023-10-11 10:58:58.5827043,DataExtend|FileCreate|Close,Archive,67280,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ya,,327,1,61,1,,67360,2023-10-11 10:58:58.5827043,FileCreate,Archive,67360,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ya,,327,1,61,1,,67424,2023-10-11 10:58:58.5827043,DataExtend|FileCreate,Archive,67424,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ya,,327,1,61,1,,67488,2023-10-11 10:58:58.5837046,DataExtend|FileCreate|Close,Archive,67488,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zo.nisse,.nisse,328,1,44,1,,67552,2023-10-11 10:58:58.5847046,FileCreate,Archive,67552,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zo.nisse,.nisse,328,1,44,1,,67632,2023-10-11 10:58:58.5847046,DataExtend|FileCreate,Archive,67632,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zo.nisse,.nisse,328,1,44,1,,67712,2023-10-11 10:58:58.5847046,DataExtend|FileCreate|Close,Archive,67712,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sq.jul,.jul,329,1,44,1,,67792,2023-10-11 10:58:58.5857048,FileCreate,Archive,67792,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sq.jul,.jul,329,1,44,1,,67864,2023-10-11 10:58:58.5857048,DataExtend|FileCreate,Archive,67864,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sq.jul,.jul,329,1,44,1,,67936,2023-10-11 10:58:58.5857048,DataExtend|FileCreate|Close,Archive,67936,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bb.fest,.fest,330,1,70,1,,68008,2023-10-11 10:58:58.5867062,FileCreate,Archive,68008,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bb.fest,.fest,330,1,70,1,,68088,2023-10-11 10:58:58.5867062,DataExtend|FileCreate,Archive,68088,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bb.fest,.fest,330,1,70,1,,68168,2023-10-11 10:58:58.5877050,DataExtend|FileCreate|Close,Archive,68168,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gl.nisse,.nisse,331,1,67,1,,68248,2023-10-11 10:58:58.5877050,FileCreate,Archive,68248,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gl.nisse,.nisse,331,1,67,1,,68328,2023-10-11 10:58:58.5877050,DataExtend|FileCreate,Archive,68328,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gl.nisse,.nisse,331,1,67,1,,68408,2023-10-11 10:58:58.5887048,DataExtend|FileCreate|Close,Archive,68408,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
uy.bob,.bob,332,1,46,1,,68488,2023-10-11 10:58:58.5887048,FileCreate,Archive,68488,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
uy.bob,.bob,332,1,46,1,,68560,2023-10-11 10:58:58.5897047,DataExtend|FileCreate,Archive,68560,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
uy.bob,.bob,332,1,46,1,,68632,2023-10-11 10:58:58.5897047,DataExtend|FileCreate|Close,Archive,68632,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
cw.jul,.jul,333,1,48,1,,68704,2023-10-11 10:58:58.5907047,FileCreate,Archive,68704,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
cw.jul,.jul,333,1,48,1,,68776,2023-10-11 10:58:58.5907047,DataExtend|FileCreate,Archive,68776,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
cw.jul,.jul,333,1,48,1,,68848,2023-10-11 10:58:58.5907047,DataExtend|FileCreate|Close,Archive,68848,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ec.jul,.jul,334,1,44,1,,68920,2023-10-11 10:58:58.5917050,FileCreate,Archive,68920,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ec.jul,.jul,334,1,44,1,,68992,2023-10-11 10:58:58.5917050,DataExtend|FileCreate,Archive,68992,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ec.jul,.jul,334,1,44,1,,69064,2023-10-11 10:58:58.5917050,DataExtend|FileCreate|Close,Archive,69064,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bw,,335,1,50,1,,69136,2023-10-11 10:58:58.5927045,FileCreate,Archive,69136,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bw,,335,1,50,1,,69200,2023-10-11 10:58:58.5927045,DataExtend|FileCreate,Archive,69200,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bw,,335,1,50,1,,69264,2023-10-11 10:58:58.5937051,DataExtend|FileCreate|Close,Archive,69264,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ob.fest,.fest,336,1,61,1,,69328,2023-10-11 10:58:58.5937051,FileCreate,Archive,69328,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ob.fest,.fest,336,1,61,1,,69408,2023-10-11 10:58:58.5947047,DataExtend|FileCreate,Archive,69408,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ob.fest,.fest,336,1,61,1,,69488,2023-10-11 10:58:58.5947047,DataExtend|FileCreate|Close,Archive,69488,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
da,,337,1,70,1,,69568,2023-10-11 10:58:58.5957050,FileCreate,Archive,69568,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
da,,337,1,70,1,,69632,2023-10-11 10:58:58.5957050,DataExtend|FileCreate,Archive,69632,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
da,,337,1,70,1,,69696,2023-10-11 10:58:58.5957050,DataExtend|FileCreate|Close,Archive,69696,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
in.nisse,.nisse,338,1,53,1,,69760,2023-10-11 10:58:58.5967048,FileCreate,Archive,69760,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
in.nisse,.nisse,338,1,53,1,,69840,2023-10-11 10:58:58.5967048,DataExtend|FileCreate,Archive,69840,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
in.nisse,.nisse,338,1,53,1,,69920,2023-10-11 10:58:58.5967048,DataExtend|FileCreate|Close,Archive,69920,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jn.bob,.bob,339,1,56,1,,70000,2023-10-11 10:58:58.5977059,FileCreate,Archive,70000,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jn.bob,.bob,339,1,56,1,,70072,2023-10-11 10:58:58.5977059,DataExtend|FileCreate,Archive,70072,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jn.bob,.bob,339,1,56,1,,70144,2023-10-11 10:58:58.5987048,DataExtend|FileCreate|Close,Archive,70144,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ax.fest,.fest,340,1,44,1,,70216,2023-10-11 10:58:58.5987048,FileCreate,Archive,70216,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ax.fest,.fest,340,1,44,1,,70296,2023-10-11 10:58:58.5997052,DataExtend|FileCreate,Archive,70296,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ax.fest,.fest,340,1,44,1,,70376,2023-10-11 10:58:58.5997052,DataExtend|FileCreate|Close,Archive,70376,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jn.txt,.txt,341,1,56,1,,70456,2023-10-11 10:58:58.6007048,FileCreate,Archive,70456,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jn.txt,.txt,341,1,56,1,,70528,2023-10-11 10:58:58.6007048,DataExtend|FileCreate,Archive,70528,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jn.txt,.txt,341,1,56,1,,70600,2023-10-11 10:58:58.6007048,DataExtend|FileCreate|Close,Archive,70600,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qs,,342,1,40,6,,70672,2023-10-11 10:58:58.6017057,FileCreate,Archive,70672,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qs,,342,1,40,6,,70736,2023-10-11 10:58:58.6017057,DataExtend|FileCreate,Archive,70736,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qs,,342,1,40,6,,70800,2023-10-11 10:58:58.6017057,DataExtend|FileCreate|Close,Archive,70800,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
fo.txt,.txt,343,1,48,1,,70864,2023-10-11 10:58:58.6027043,FileCreate,Archive,70864,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
fo.txt,.txt,343,1,48,1,,70936,2023-10-11 10:58:58.6027043,DataExtend|FileCreate,Archive,70936,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
fo.txt,.txt,343,1,48,1,,71008,2023-10-11 10:58:58.6037046,DataExtend|FileCreate|Close,Archive,71008,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yt.fest,.fest,344,1,5,5,,71080,2023-10-11 10:58:58.6047049,FileCreate,Archive,71080,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yt.fest,.fest,344,1,5,5,,71160,2023-10-11 10:58:58.6047049,DataExtend|FileCreate,Archive,71160,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yt.fest,.fest,344,1,5,5,,71240,2023-10-11 10:58:58.6047049,DataExtend|FileCreate|Close,Archive,71240,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
up.jul,.jul,345,1,53,1,,71320,2023-10-11 10:58:58.6057051,FileCreate,Archive,71320,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
up.jul,.jul,345,1,53,1,,71392,2023-10-11 10:58:58.6057051,DataExtend|FileCreate,Archive,71392,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
up.jul,.jul,345,1,53,1,,71464,2023-10-11 10:58:58.6067050,DataExtend|FileCreate|Close,Archive,71464,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kd.nisse,.nisse,346,1,61,1,,71536,2023-10-11 10:58:58.6067050,FileCreate,Archive,71536,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kd.nisse,.nisse,346,1,61,1,,71616,2023-10-11 10:58:58.6067050,DataExtend|FileCreate,Archive,71616,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kd.nisse,.nisse,346,1,61,1,,71696,2023-10-11 10:58:58.6077049,DataExtend|FileCreate|Close,Archive,71696,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yx.bob,.bob,347,1,46,1,,71776,2023-10-11 10:58:58.6087049,FileCreate,Archive,71776,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yx.bob,.bob,347,1,46,1,,71848,2023-10-11 10:58:58.6087049,DataExtend|FileCreate,Archive,71848,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yx.bob,.bob,347,1,46,1,,71920,2023-10-11 10:58:58.6087049,DataExtend|FileCreate|Close,Archive,71920,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vn,,348,1,5,5,,71992,2023-10-11 10:58:58.6097049,FileCreate,Archive,71992,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vn,,348,1,5,5,,72056,2023-10-11 10:58:58.6097049,DataExtend|FileCreate,Archive,72056,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vn,,348,1,5,5,,72120,2023-10-11 10:58:58.6097049,DataExtend|FileCreate|Close,Archive,72120,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ux,,349,1,5,5,,72184,2023-10-11 10:58:58.6107048,FileCreate,Archive,72184,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ux,,349,1,5,5,,72248,2023-10-11 10:58:58.6107048,DataExtend|FileCreate,Archive,72248,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ux,,349,1,5,5,,72312,2023-10-11 10:58:58.6107048,DataExtend|FileCreate|Close,Archive,72312,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wg,,350,1,50,1,,72376,2023-10-11 10:58:58.6117045,FileCreate,Archive,72376,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wg,,350,1,50,1,,72440,2023-10-11 10:58:58.6117045,DataExtend|FileCreate,Archive,72440,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wg,,350,1,50,1,,72504,2023-10-11 10:58:58.6127048,DataExtend|FileCreate|Close,Archive,72504,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kk.fest,.fest,351,1,50,1,,72568,2023-10-11 10:58:58.6127048,FileCreate,Archive,72568,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kk.fest,.fest,351,1,50,1,,72648,2023-10-11 10:58:58.6127048,DataExtend|FileCreate,Archive,72648,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kk.fest,.fest,351,1,50,1,,72728,2023-10-11 10:58:58.6137045,DataExtend|FileCreate|Close,Archive,72728,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vm,,352,1,61,1,,72808,2023-10-11 10:58:58.6147048,FileCreate,Archive,72808,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vm,,352,1,61,1,,72872,2023-10-11 10:58:58.6147048,DataExtend|FileCreate,Archive,72872,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vm,,352,1,61,1,,72936,2023-10-11 10:58:58.6147048,DataExtend|FileCreate|Close,Archive,72936,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vv.jul,.jul,353,1,44,1,,73000,2023-10-11 10:58:58.6157050,FileCreate,Archive,73000,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vv.jul,.jul,353,1,44,1,,73072,2023-10-11 10:58:58.6157050,DataExtend|FileCreate,Archive,73072,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vv.jul,.jul,353,1,44,1,,73144,2023-10-11 10:58:58.6157050,DataExtend|FileCreate|Close,Archive,73144,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
st.jul,.jul,354,1,50,1,,73216,2023-10-11 10:58:58.6167051,FileCreate,Archive,73216,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
st.jul,.jul,354,1,50,1,,73288,2023-10-11 10:58:58.6167051,DataExtend|FileCreate,Archive,73288,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
st.jul,.jul,354,1,50,1,,73360,2023-10-11 10:58:58.6177062,DataExtend|FileCreate|Close,Archive,73360,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qf.jul,.jul,355,1,40,6,,73432,2023-10-11 10:58:58.6177062,FileCreate,Archive,73432,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qf.jul,.jul,355,1,40,6,,73504,2023-10-11 10:58:58.6177062,DataExtend|FileCreate,Archive,73504,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qf.jul,.jul,355,1,40,6,,73576,2023-10-11 10:58:58.6187048,DataExtend|FileCreate|Close,Archive,73576,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kq.nisse,.nisse,356,1,46,1,,73648,2023-10-11 10:58:58.6197068,FileCreate,Archive,73648,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kq.nisse,.nisse,356,1,46,1,,73728,2023-10-11 10:58:58.6197068,DataExtend|FileCreate,Archive,73728,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kq.nisse,.nisse,356,1,46,1,,73808,2023-10-11 10:58:58.6197068,DataExtend|FileCreate|Close,Archive,73808,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qk.jul,.jul,357,1,50,1,,73888,2023-10-11 10:58:58.6207048,FileCreate,Archive,73888,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qk.jul,.jul,357,1,50,1,,73960,2023-10-11 10:58:58.6207048,DataExtend|FileCreate,Archive,73960,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qk.jul,.jul,357,1,50,1,,74032,2023-10-11 10:58:58.6207048,DataExtend|FileCreate|Close,Archive,74032,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
